condition,run_id,true_stage,q_hat,p_raw_E,p_raw_M,p_raw_L,p_fine_E,p_fine_M,p_fine_L,p_prior_E,p_prior_M,p_prior_L,p_raw_fine_E,p_raw_fine_M,p_raw_fine_L,p_raw_prior_E,p_raw_prior_M,p_raw_prior_L,p_mix_E,p_mix_M,p_mix_L,alpha_E,alpha_M,alpha_L,p_final_E,p_final_M,p_final_L,pred_A1,pred_A2,pred_A3,pred_A4,pred_A5,pred_A6
C6,302,late,0.72329277,0.008252496,0.00533281,0.98641473,0.0463187932887794,0.5170483264261223,0.4366328802840983,1.2269465086276324e-05,0.4135465881228264,0.5864411424111073,0.025080973579866,0.1386452683400127,0.8362737580791211,0.0135043430875592,0.1127698348004378,0.8737258221110029,0.0169773322352512,0.1205324648623102,0.8624902029014383,1.0279817287213717e-05,0.0016274954050961,0.998362224776445,0.0127355691307607,0.0908062224980106,0.8964582083702286,late,late,late,late,late,late
C6,303,late,0.7232041,0.008263094,0.0053533185,0.98638356,0.0463257990062981,0.5176298417598179,0.4360443592328841,1.2311424148733467e-05,0.4138936002002171,0.5860940883746539,0.0250967218394221,0.13882039823516,0.836082879924418,0.0135183495556982,0.1128863369757715,0.8735953134675302,0.0169918612408153,0.120666555353588,0.8623415834045965,1.0294150230372117e-05,0.0016315811365225,0.9983581247120752,0.0127464694681696,0.0909078117993256,0.8963457187315047,late,late,late,late,late,late
C6,304,late,0.7223003,0.008341948,0.005420981,0.98623705,0.0464552172202039,0.5189154173064958,0.4346293654723004,1.2747096109312656e-05,0.417441044260513,0.5825462086423961,0.0252343571878882,0.1392393627583695,0.8355262800527422,0.0136237386728692,0.1138707673468948,0.8725054939792358,0.0171069242273749,0.1214813459703372,0.8614117298012878,1.037558671746033e-05,0.0016449060851658,0.9983447183269436,0.0128327870672111,0.0915222359990483,0.8956449769327405,late,late,late,late,late,late
C6,305,late,0.72282696,0.008292803,0.0054006027,0.98630655,0.0463721351021834,0.5192444048675993,0.4343834600292171,1.2491411111895895e-05,0.41537132248379,0.5846161861041173,0.0251476553336446,0.1392924804369434,0.8355598642284119,0.0135577443785035,0.1133242097684554,0.873118045852041,0.0170347176650458,0.1211146909690018,0.8618505913649523,1.0329432023154109e-05,0.0016409228309786,0.9983487477358256,0.0127786206067907,0.0912462489344999,0.8959751304577094,late,late,late,late,late,late
C6,306,late,0.7219857,0.00837608,0.0054608947,0.98616296,0.0464823763189937,0.5199385653387502,0.4335790583412563,1.290226395331673e-05,0.4186806747582157,0.5813064229768489,0.0252864898004013,0.1395527019744359,0.8351608082241627,0.013669121373206,0.1142382295179282,0.8720926491078655,0.0171543319013646,0.1218325712548805,0.8610130968427547,1.0410693568381396e-05,0.0016516917034581,0.9983378976017998,0.0128683515994161,0.0917873513670289,0.8953442970325549,late,late,late,late,late,late
C6,307,late,0.7219835,0.00837964,0.0054685506,0.98615175,0.0464434346456406,0.5201910221656884,0.4333655431876712,1.2903358222783932e-05,0.4186893736113391,0.5812977230294559,0.0252814256110158,0.1396268880740056,0.8350916863139786,0.0136737921513534,0.1142514745411077,0.8720747333065388,0.0171560821892521,0.121864098600977,0.8609798192087708,1.0414759437489344e-05,0.001653653072059,0.99833593216733,0.012869665331799,0.0918114872187515,0.8953188474484494,late,late,late,late,late,late
C6,308,late,0.7212323,0.008445738,0.0055108857,0.98604333,0.0465226300757049,0.5206555749690548,0.4328217949542402,1.3281430111627636e-05,0.4216594614505748,0.5783272571183301,0.0253894741951411,0.1398036868484509,0.834806838955408,0.0137621366439146,0.1150546576390732,0.8711832057160123,0.0172503379092825,0.1224793664018864,0.860270295687831,1.0480785866608934e-05,0.0016636259163362,0.9983258932966224,0.0129403736284291,0.0922754312805029,0.894784195090068,late,late,late,late,late,late
C6,309,late,0.7216712,0.008417033,0.005463949,0.98611903,0.0465126254183687,0.5198851671826832,0.4336022073979481,1.3059222485924518e-05,0.4199223126623569,0.5800646281141745,0.0253491071273494,0.1395433971913741,0.8351074956802765,0.0137242152752447,0.1145526829096271,0.871723101814128,0.0172116828308761,0.1220498971941512,0.8607384199739726,1.0453930476675642e-05,0.0016582666553406,0.9983312794130086,0.0129113756057768,0.0919519895594525,0.8951366348337706,late,late,late,late,late,late
C6,310,late,0.72109437,0.008477991,0.0054872716,0.98603463,0.0466304616374514,0.519815417375183,0.4335541209863657,1.335201648829158e-05,0.4222063183639306,0.5777803296185975,0.0254601247202903,0.1395591474179128,0.8349807278607968,0.0138058479445839,0.115156873983248,0.871037278071168,0.0173021309772958,0.1224775560136474,0.8602203130080566,1.0514073813136463e-05,0.0016643317441249,0.9983251541808872,0.0129792267514257,0.0922742499462709,0.8947465233013033,late,late,late,late,late,late
C6,311,late,0.719422,0.0086733885,0.0055534043,0.98577315,0.0469969472027958,0.5193166787942646,0.4336863740019396,1.4237691270152203e-05,0.42887453830593,0.5711112240018132,0.0258125847250083,0.1395282606453301,0.8346591546286616,0.0140669069861481,0.1169177248283588,0.8690153681844931,0.0175906103078061,0.1237008855734502,0.8587085041177436,1.0709771689457112e-05,0.0016847247577736,0.99830456546936,0.0131956351737775,0.0931968453695352,0.8936075194556873,late,late,late,late,late,late
C6,312,late,0.7207617,0.008536949,0.0054727625,0.9859903,0.0468661831107673,0.5187174848968096,0.4344163319914231,1.3523775016081545e-05,0.4235271928523508,0.5764592833716488,0.0255984183541949,0.1392630973243312,0.8351384843204739,0.0138852538693453,0.1154655250224568,0.8706492211071977,0.0173992032148002,0.1226047967130191,0.8599960000711807,1.058337796647517e-05,0.0016701321801977,0.9983192844406608,0.0130520482555923,0.0923711305798178,0.8945768211635898,late,late,late,late,late,late
C6,313,late,0.7187479,0.0087518245,0.0055671385,0.98568106,0.0472576518758791,0.5192053900446681,0.4335369580784527,1.4610710247206658e-05,0.4315815900958064,0.5684037991929587,0.0259823508180288,0.1395195113166764,0.8344981378642947,0.0141715907686215,0.1176135617783101,0.8682148474520683,0.0177148187834437,0.1241853466398199,0.8580998345757361,1.0794914337259789e-05,0.0016933194073581,0.998295885677127,0.0132888128161677,0.0935623398317087,0.8931488473511237,late,late,late,late,late,late
C6,314,late,0.7188635,0.008746897,0.005562364,0.9856908,0.0472554585884816,0.519277942651358,0.4334665987591604,1.4546081337586812e-05,0.4311166646057919,0.568868789311883,0.0259753013810169,0.1395308144482087,0.8344938841697743,0.01416507286927,0.1174904942184007,0.8683444329113291,0.0177081414227941,0.1241025902873431,0.8581892682888627,1.0796262411463172e-05,0.001695252898388,0.998293950838023,0.013283805132699,0.0935007559401085,0.8932154389261924,late,late,late,late,late,late
C6,315,late,0.716803,0.008987924,0.0057119825,0.9853001,0.0476838460328583,0.5204984411963415,0.4318177127698002,1.5741397921426763e-05,0.4394536754788533,0.560530583122234,0.0264010177493494,0.1400491394193063,0.8335498428303442,0.0144839915906241,0.1197879479899492,0.8657280604184265,0.0180590994382417,0.1258663054187563,0.8560745951420018,1.1037345719138563e-05,0.001723817478248,0.9982651451748524,0.0135470839151116,0.0948306834336335,0.8916222326502548,late,late,late,late,late,late
