Setting,Task,Train_conditions,Test_condition,condition,run_id,true_stage,pred_stage,p_E,p_M,p_L,q_hat
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,69,early,early,0.9574052577166208,0.04175237779980037,0.0008423644825789103,0.17151528596878052
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,70,early,early,0.9488963313057583,0.050260371035314604,0.0008432976579270189,0.17680402100086212
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,71,early,early,0.9396381922230294,0.05952425336534829,0.000837554410622408,0.18168134987354279
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,72,early,early,0.9352215310492636,0.06395984706346952,0.0008186218862668186,0.18255838751792908
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,73,early,early,0.93053247099478,0.06865323719803068,0.0008142918061893997,0.18492020666599274
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,74,early,early,0.928286031899036,0.07089755218394499,0.00081641591601904,0.18623405694961548
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,75,early,early,0.9272637685652269,0.07192884738347588,0.0008073840502972864,0.18558061122894287
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,76,early,early,0.9242760133628053,0.0748896857700069,0.000834300866187777,0.18848901987075806
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,77,early,early,0.9244197602662094,0.07475746122659975,0.0008227785061907783,0.1870630383491516
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,78,early,early,0.9223143252960301,0.07683891475856973,0.0008467599444002587,0.18974700570106506
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,79,early,early,0.9222629088547445,0.07689803147321826,0.0008390596710372397,0.18920202553272247
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,80,early,early,0.9202174535424192,0.07891056587162713,0.0008719805849535836,0.19233515858650208
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,81,early,early,0.9203653285096571,0.07877299397871719,0.0008616775106256188,0.19051748514175415
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,82,early,early,0.9189942296919787,0.08011819870548255,0.0008875716015387824,0.1925697922706604
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,83,early,early,0.9186203016221436,0.08048749304946036,0.000892205327396053,0.19220811128616333
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,84,early,early,0.9177832043172706,0.08130557764858527,0.000911218033144234,0.19376613199710846
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,85,early,early,0.9171342886063023,0.08194012548338374,0.0009255859093139025,0.19478273391723633
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,86,early,early,0.9167624071538708,0.08230491351197601,0.0009326793331533139,0.1952505111694336
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,87,early,early,0.9159207807070306,0.08312423649936598,0.0009549827926033144,0.1968248337507248
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,88,early,early,0.9149527153277242,0.08406369149873903,0.0009835931725367315,0.19828104972839355
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,89,early,early,0.9139980981479832,0.08499011280328356,0.0010117890477333504,0.19957414269447327
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,90,early,early,0.9130115224124763,0.0859460924267268,0.0010423851597970123,0.20072247087955475
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,91,early,early,0.9119867860139053,0.08693847833562303,0.0010747356494717414,0.20239917933940887
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,92,early,early,0.9107682818429459,0.08812092632904994,0.00111079182700424,0.2045181840658188
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,93,early,early,0.9092741001774114,0.08956788692799353,0.0011580128935951427,0.20666196942329407
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,94,early,early,0.9060040492723704,0.09273881537051241,0.0012571353561170702,0.2104630172252655
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,95,early,early,0.9007595484521109,0.09783251112076598,0.0014079404261232162,0.21522924304008484
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,96,early,early,0.8937008966759437,0.10471227930409016,0.0015868240189660949,0.21972763538360596
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,97,early,early,0.6413743031437699,0.35497402492785607,0.0036516719273742165,0.2631264328956604
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,98,early,middle,0.2898593200927388,0.708388637426449,0.0017520424798122167,0.2883738875389099
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,99,early,middle,0.10527363505775056,0.8941525862537298,0.0005737786875196382,0.3197477459907532
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,100,early,middle,0.06505786112845269,0.9345892080572967,0.00035293081325047445,0.32901012897491455
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,101,early,middle,0.05846504669223604,0.9412740744615238,0.00026087884524014706,0.33297252655029297
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,102,early,middle,0.05825572544572597,0.9415054736692371,0.0002388008840369385,0.33245864510536194
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,103,early,middle,0.05795248957029747,0.941821210928217,0.00022629950048553286,0.33271491527557373
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,104,early,middle,0.057922569790801494,0.9418565200225343,0.00022091018566416834,0.3326959013938904
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,105,early,middle,0.05745681752178206,0.9423234101791499,0.00021977229806816094,0.3334105312824249
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,106,early,middle,0.057377947753429574,0.9424038529802616,0.00021819926530885326,0.3335455656051636
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,107,early,middle,0.05734431284131326,0.9424387787095055,0.0002169084481812744,0.33358293771743774
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,108,early,middle,0.057312391346615456,0.942473184270316,0.00021442438206870418,0.3336429297924042
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,109,early,middle,0.0573841034972596,0.9424017252741562,0.00021417122758428332,0.3335627317428589
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,110,early,middle,0.05745588188152435,0.9423310493212129,0.00021306879626284522,0.33345484733581543
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,111,early,middle,0.05760163674372889,0.9421858693040995,0.0002124939511714669,0.3332262933254242
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,112,early,middle,0.057697431227020396,0.9420908877917974,0.0002116809801822405,0.3330511152744293
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,113,early,middle,0.05791983553268732,0.9418700062064138,0.00021015825989878094,0.33266639709472656
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,114,early,middle,0.05812332294170284,0.9416670100890818,0.00020966696821533246,0.3323149085044861
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,115,early,middle,0.058176525013295524,0.9416155629647335,0.000207912020971075,0.3322140872478485
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,116,early,middle,0.05843699204468808,0.9413550453054464,0.00020796264886552567,0.3317697048187256
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,117,middle,middle,0.058515902139196434,0.9412778331712724,0.00020626468853118197,0.33161869645118713
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,118,middle,middle,0.058649206471085485,0.9411447233875581,0.00020607014035645311,0.3313917815685272
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,119,middle,middle,0.0590617047142749,0.9407311404341573,0.00020715485056787235,0.33068984746932983
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,120,middle,middle,0.05891963084074179,0.9408752406885653,0.00020512846969288957,0.33092164993286133
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,121,middle,middle,0.058966325745680635,0.9408287338309584,0.00020494042236093678,0.3308367133140564
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,122,middle,middle,0.05906127064790764,0.9407346085679217,0.0002041207831706355,0.33066707849502563
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,123,middle,middle,0.05934870049257765,0.9404457856917156,0.0002055138147068963,0.3301885426044464
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,124,middle,middle,0.05927716974162127,0.940518605304872,0.00020422495250678886,0.3302953839302063
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,125,middle,middle,0.05893561438527512,0.9408624106084311,0.00020197500529382749,0.3308594524860382
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,126,middle,middle,0.05885925007331493,0.9409393865356283,0.0002013633900568639,0.330986887216568
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,127,middle,middle,0.05940324718007094,0.9403932504276987,0.0002035023912304702,0.3300861418247223
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,128,middle,middle,0.05912799911303875,0.9406699082377318,0.0002020926482295531,0.33054009079933167
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,129,middle,middle,0.06028738520341683,0.939499787870381,0.00021282692520218724,0.3286678194999695
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,130,middle,middle,0.060117597192684016,0.9396706988194415,0.0002117039868743898,0.32900846004486084
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,131,middle,middle,0.06039121410543028,0.9393954320434977,0.00021335385007208185,0.328547865152359
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,132,middle,middle,0.06030785828425261,0.9394791341827998,0.000213007531947552,0.3286861777305603
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,133,middle,middle,0.0614620560862362,0.9383159505513791,0.00022199336138474196,0.32682085037231445
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,134,middle,middle,0.0613018044423732,0.9384753466273419,0.00022284892928486005,0.32710686326026917
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,135,middle,middle,0.06181075577789631,0.9379645504523867,0.00022469376871704763,0.32624778151512146
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,136,middle,middle,0.061863061878577146,0.9379115667827274,0.0002253713376955006,0.3261694610118866
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,137,middle,middle,0.06347919614780928,0.9362817494874943,0.00023905436369648473,0.3235398232936859
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,138,middle,middle,0.06305369523909791,0.9367110763610516,0.00023522839885054876,0.3242230713367462
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,139,middle,middle,0.06385859634281939,0.9358990912181714,0.0002423124380092083,0.3229186534881592
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,140,middle,middle,0.06334089435780259,0.9364204309476214,0.00023867469357602878,0.32377076148986816
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,141,middle,middle,0.06493843027980992,0.9348094759337248,0.00025209378546529106,0.3211868703365326
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,142,middle,middle,0.06324083635075849,0.9365226460524189,0.0002365175958226091,0.32390376925468445
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,143,middle,middle,0.06347492753795057,0.9362864650734899,0.00023860738755952495,0.3235532343387604
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,144,middle,middle,0.061932737645718675,0.9378436626961217,0.00022359965715960787,0.326015830039978
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,145,middle,middle,0.06183182663999505,0.9379455206802925,0.00022265267871244586,0.3261896073818207
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,146,middle,middle,0.06052945176455416,0.9392582630650692,0.00021228516937661618,0.3283024728298187
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,147,middle,middle,0.060932106959385265,0.9388531951324502,0.00021469790716453327,0.32763582468032837
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,148,middle,middle,0.06051090597176363,0.9392790417490053,0.00021005227823102103,0.3282810151576996
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,149,middle,middle,0.06045994609171785,0.9393313125665558,0.00020874134072637937,0.32834893465042114
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,150,middle,middle,0.059880208560282665,0.9399156250502194,0.00020416638849784854,0.3292936384677887
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,151,middle,middle,0.060159731371524604,0.9396344062261864,0.00020586240128898662,0.32882049679756165
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,152,middle,middle,0.059606169743290645,0.9401912821482015,0.0002025481075079192,0.3297450840473175
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,153,middle,middle,0.05930528188805046,0.9404937889921378,0.00020092911881179366,0.33023983240127563
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,154,middle,middle,0.05900180766272925,0.9407982201407247,0.00019997219554608337,0.3307512402534485
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,155,middle,middle,0.059067433616288086,0.9407321532664153,0.00020041311629660874,0.3306422829627991
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,156,middle,middle,0.058998907735789585,0.940800492294333,0.00020059996887750327,0.3307574391365051
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,157,middle,middle,0.058584301653489795,0.9412166584676864,0.00019903987782373173,0.33144617080688477
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,158,middle,middle,0.05845959377708584,0.9413412106104665,0.0001991956114477142,0.3316609561443329
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,159,middle,middle,0.05817506092095838,0.9416262800846379,0.00019865899340375186,0.3321239650249481
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,160,middle,middle,0.05811605800860685,0.941684656563486,0.00019928542690721618,0.332231342792511
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,161,middle,middle,0.05682276929123218,0.9429713367097585,0.00020589399800927897,0.3344845175743103
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,162,middle,middle,0.05699290983831712,0.9428004180134176,0.00020667214726531185,0.33420875668525696
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,163,middle,middle,0.0565529493017184,0.9432328455946253,0.00021420510265635843,0.3349325358867645
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,164,middle,middle,0.05630146378444014,0.9434785191200173,0.00022001709454251165,0.3353770077228546
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,165,middle,middle,0.05586382215032199,0.9438996198965134,0.0002365579521645802,0.3360885679721832
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,166,middle,middle,0.05644004229860837,0.9433224287136992,0.000237528986692461,0.335021048784256
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,167,middle,middle,0.05654940679721715,0.9432041071176201,0.00024648608416270434,0.3347415030002594
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,168,middle,middle,0.0567004118145072,0.9430490264371246,0.0002505617473681301,0.3344254791736603
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,169,middle,middle,0.056730338572690796,0.9430042533048538,0.0002654081214553243,0.3343111276626587
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,170,middle,middle,0.057551407250715066,0.9421842011201355,0.0002643916281495593,0.33278873562812805
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,171,middle,middle,0.05755587947325579,0.9421847959868738,0.000259324538870437,0.33280882239341736
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,172,middle,middle,0.0574944513029825,0.9422351522331273,0.0002703964628902386,0.3328857719898224
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,173,middle,middle,0.058004077746549206,0.9417365772694559,0.00025934498299488417,0.3319788873195648
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,174,middle,middle,0.05806049323615988,0.9416792478394589,0.0002602589233812107,0.33188939094543457
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,175,middle,middle,0.05813898831297284,0.9416091080735298,0.00025190361249737296,0.33179971575737
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,176,middle,middle,0.05845420102245792,0.941284863795114,0.00026093518142816574,0.3311549127101898
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,177,middle,middle,0.05847890009884962,0.941263040764364,0.000258059135786524,0.33111754059791565
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,178,middle,middle,0.05891594416818007,0.9408156505737659,0.0002684052570541265,0.33026260137557983
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,179,middle,middle,0.05896516914343277,0.9407694181749761,0.0002654126805912323,0.3301922082901001
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,180,middle,middle,0.05892150366429698,0.9408012319924913,0.00027726434221177015,0.3302485942840576
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,181,middle,middle,0.05885507728132418,0.9408553913403921,0.0002895313772838171,0.3303489089012146
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,182,middle,middle,0.05871860783075141,0.9409749885269658,0.00030640364128276524,0.3305850923061371
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,183,middle,middle,0.05826583417704538,0.9413981525385776,0.00033601328337698103,0.3314155340194702
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,184,middle,middle,0.05792538241231229,0.9417005850944162,0.00037403249227159084,0.33204737305641174
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,185,middle,middle,0.056541830071595335,0.9429994970260306,0.00045867290137419786,0.3346208333969116
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,186,middle,middle,0.05613929342234438,0.943337562381533,0.0005231441951226434,0.3353753387928009
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,187,middle,middle,0.056495654723263025,0.9429674424170603,0.0005369028586766906,0.3347063660621643
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,188,middle,middle,0.05621218277503736,0.9432352876094325,0.0005525296145301138,0.33523428440093994
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,189,middle,middle,0.056218937916145476,0.9432139714174638,0.0005670906653907577,0.33522021770477295
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,190,middle,middle,0.054751545630739,0.9445730347000058,0.0006754196682552914,0.33797404170036316
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,191,middle,middle,0.056364066270016784,0.943024340105888,0.0006115936230953092,0.33495646715164185
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,192,middle,middle,0.05601058456389721,0.9433788138681403,0.0006106015669626372,0.3356185853481293
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,193,middle,middle,0.04063439262064132,0.9569499910657314,0.002415616312627307,0.36468467116355896
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,194,middle,middle,0.04130009762158915,0.9559462920854932,0.002753610291917681,0.3633980453014374
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,195,middle,middle,0.034617988774591685,0.9600133858738483,0.00536862535055996,0.37676772475242615
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,196,middle,middle,0.03415346632536022,0.9598274709132231,0.006019062760416648,0.3777795732021332
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,197,middle,middle,0.023133004947368356,0.9593185616588582,0.0175484333927735,0.40339338779449463
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,198,middle,middle,0.02273994365747025,0.9575257380671829,0.0197343182743469,0.40464046597480774
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,199,middle,middle,0.01736148239656693,0.9453159523971131,0.037322565205319964,0.42094048857688904
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,200,middle,middle,0.014827971634296453,0.9320816072737356,0.0530904210909679,0.43059250712394714
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,201,middle,middle,0.010080849126163567,0.8633296169909852,0.1265895338818512,0.4559967815876007
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,202,middle,middle,0.008162516228652472,0.8018717983477976,0.1899656854225499,0.47203513979911804
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,203,middle,middle,0.005908283413272465,0.6887720180473141,0.3053196985384134,0.4989105463027954
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,204,middle,middle,0.004576539733475637,0.5865004598364628,0.40892300042906155,0.5212689638137817
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,205,middle,middle,0.004181272819378613,0.5463487108487554,0.4494700163308661,0.5285980105400085
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,206,middle,late,0.003609556161580882,0.48281541300339775,0.5135750308340215,0.540083110332489
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,207,middle,late,0.0027325257640889227,0.38872847896602103,0.6085389952688901,0.5603762865066528
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,208,middle,late,0.0021581389654415748,0.3025411160192781,0.6953007450142804,0.5778114199638367
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,209,middle,late,0.0018462833156668555,0.24362147677462598,0.7545322399087072,0.5890493988990784
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,210,middle,late,0.0017078270474942937,0.21419892413233477,0.784093248819171,0.5951257348060608
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,211,middle,late,0.0017108376858960043,0.20502612436825432,0.7932630379448496,0.5946816205978394
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,212,middle,late,0.0016065928370602083,0.19671026523144572,0.8016831419304941,0.5998709797859192
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,213,middle,late,0.0018080424143629044,0.2031396777277856,0.7950522798568516,0.5913287997245789
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,214,middle,late,0.00199572176900803,0.20934379084453664,0.7886604873854552,0.5846989750862122
Dual-source,D3_C4C6_to_C1,C4+C6,C1,C1,215,middle,late,0.002212846455526271,0.21739387588946182,0.780393277654012,0.5778664946556091
