source_path,destination_path,type,size_bytes,sha256,reason,status
baselines\dp2net\data\windows\C6_001_13.npy,,npy,18560,146513c52775aa8d773e55f9beb5459b1dd921e303b6ad9505efe24b5ee6c3bb,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_14.npy,,npy,18560,2dd1e461a46ef1000042d1efd6c0d4867cffcdf75e02f8d13350c4f242a2ef0b,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_15.npy,,npy,18560,1440e6b5eb7b73cda95808065ca0461401a410582d5b7b9d1cb20785c18ae64e,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_16.npy,,npy,18560,ea0d8d2afb0675a6d381b26b6e2d59f8fa30878e88c2856b0bde5a4dfcdb5fd5,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_17.npy,,npy,18560,121a1382d75eb270be3b7291a065f683a3eeddbf10e1d8ebcf78452e05eb87a1,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_18.npy,,npy,18560,f6f93996f21fc5ed11f45612581975e21ea989de6ff04d459ffffa883ddb9123,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_19.npy,,npy,18560,789b8824e168795692f4af9162bcdec95c8b773c3469b7730d5282a8b8249f8c,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_2.npy,,npy,18560,d6de6482a89afdaa535bcbef60e26ef5b15e92acdb8a7a150e153321d718fb11,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_20.npy,,npy,18560,e5eda1771237d0708dd79f47a7f7e2a7fd0a17ccf7b3175013b6d319bc93bc61,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_21.npy,,npy,18560,351bd90d3e6090560dae41c67909b9cee6d45da0dae852ccfdf35199e4d9863b,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_22.npy,,npy,18560,a3a842eb74b3751f9ca6de2e2840a99d726e3e8143f510563bd75a3258fad99a,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_23.npy,,npy,18560,e70c2ae9c5d14e999004ecfdf7cde07586db8ff61cce92c7993bf925fc4fb215,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_24.npy,,npy,18560,f6881cd03aa8e6017461d8068705bfe65c8fd0e013b42eceafeaf991d19c5041,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_25.npy,,npy,18560,01530dc192df81e6adfda6e13d4864bf17a0a63ecd0a6ffe3ab4ae8e5f7be0f3,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_26.npy,,npy,18560,65f5fa1af9fa2ffaf8bdd0381a8ff86d970e7c539b03eead347c571167eeeff6,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_27.npy,,npy,18560,8bcf418578e42bd1863433fec96fff6c01cd23151eb1c86b3b542f5f96979a98,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_28.npy,,npy,18560,8069b9e859abfbb7242df904eba25865545511505f37922288ebcb4a6397802a,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_29.npy,,npy,18560,5731fc9c6dafaaf06ddf2ed3138d84134969149822eece2080e141345fe671a4,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_3.npy,,npy,18560,22eea7d18c7ba796dc3326e67572bbbcf1478ad9ee2829dbe795fd246f93dcb5,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_30.npy,,npy,18560,dc3d8b6c91f7d6432690742772acff3a57d6fd37826f07f5418e5b633ac3d971,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_31.npy,,npy,18560,5f50ee7250c4a2537477dd43d4d857d769abcc05c2fec013a5fdb268ded726cc,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_32.npy,,npy,18560,6f7a047c5d2d4451dce2620ffad316a106ba52ffb1aaf48b83391a033d14da9b,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_33.npy,,npy,18560,c2b2f52379ca525b2e2522101b8159d3ae3a76319e8d6cc39c7de8a81fb4c0d2,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_34.npy,,npy,18560,7f3c7a1b12f0bb97bbd72f1063293c3d1007580f03e7c7363b4842e2303523c2,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_35.npy,,npy,18560,218030bf6f3078b257a76b11081464f16220ae231f8e4ebb18457acd42268489,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_36.npy,,npy,18560,71344fc84a57b6bdedb5b818065a18f271e7f2ac54d8d8287ea75d9e9bd04b7b,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_37.npy,,npy,18560,f5026c1bf31cc3b1a79006a1e5e2d6a9092e452b2c00ee756539c4fe54c8c8c1,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_38.npy,,npy,18560,cd93e999ccf4df7bdaf4d7804d1ed88a239579232396d35a38d2e248b8b3159b,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_39.npy,,npy,18560,fbe30f913cfa0992b046209f5fdaea1d9d66a0c5433f66f96a300e92e8810208,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_4.npy,,npy,18560,3bc50791d07f177396522f54e3b8ae20e945f385dd4b621205048c8382c396f0,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_40.npy,,npy,18560,0c3ed868b6812950eb7b309607a305f32586ad12b89aac70f3da6b33306114c5,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_41.npy,,npy,18560,737e6db71a52a6f8349898a35bd507388b774456dff8ad670f0733dd9a7bc3d2,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_42.npy,,npy,18560,c9ac7466efc6effeb6e2842704c3b9fa51a68f9016e5d5cbc2a47cb94eaf22ab,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_43.npy,,npy,18560,b19fdd1e5385eac690cef5a2b2cdc0d52f9b734c4e2a6bef55bd49ac3cd048f0,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_44.npy,,npy,18560,d027cdeeedd708f6b4872922d7be3ed51d9e21fe2ee1f72d0f523b9aa1e62e89,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_45.npy,,npy,18560,f284f7dd78c012a78808036229e0ef29ce6cf667246b7a12a6274bef43a35509,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_46.npy,,npy,18560,eac61f12b9736660e2cf72f59e60f9a558083aa80085d86ecc84f2e6035bfbde,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_47.npy,,npy,18560,3f7079eac95ad0a56c3d04b877ea638cafdc14d41793af9e02a85d009e4f5202,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_48.npy,,npy,18560,55e8e7b9732705a669299e0a7b2f6319901ccf899c8f66a0a4404b12ad9c7733,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_49.npy,,npy,18560,a8761fd68e2dc4c25607e56ef5f62f2f913f432034102540e5ae54a058626cf6,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_5.npy,,npy,18560,a6b7ab73c5557e837002151d7556bb8a79bf66cc9098dbb5bb3f742099903f3d,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_50.npy,,npy,18560,f20152f8c26d02d91e1aa9b0b5ff34651fc168f41422797697304472c42f2768,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_51.npy,,npy,18560,381fb61327f68f97944ad2b46996d28f446d686b7a786b03fea525c24d6e255c,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_52.npy,,npy,18560,a2496bb3d341b62c6adb82af33fc239e437639ed108eac5cd59e6fca6b5e2923,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_53.npy,,npy,18560,0c89cd1ccad928c350714a084a4c2f491b0ba25aaa04fa717eb6d81c55d65831,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_54.npy,,npy,18560,7555435eefb0b0f47e432992193dbfdf976332e5cdecc4f6f465d851ccf640fd,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_55.npy,,npy,18560,6ab45b49f3e52186bd1e0a5b403edf9c51cb9ea5a91e47e49ebb38023269fe5c,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_56.npy,,npy,18560,63a5f13f9ae2ceb0ed296c14ceec74ffce16bf66009a3303d646d3c04f10818e,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_57.npy,,npy,18560,8f1b2bf96e7ce606852b0b8e44abe729fbfa15d529db725770bb07d58e39ce3f,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_58.npy,,npy,18560,2ddb3215e4903e0e437f0d0e52a27e7ae1d9f5423afbaa4d17df8f48dfd98ab2,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_59.npy,,npy,18560,737414e4cb101003ea2e6af59f8b704a451daf3b36e98aafe2ddb2aafbea1ce5,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_6.npy,,npy,18560,2ecf1932f5242818f60b24e2a736e14be0d6ce3cd4db79a545a4ea8ea923c443,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_60.npy,,npy,18560,98245944173c6d98e9cbe91c91dd8507cbbadcdcec76d86ae81f14c238868692,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_61.npy,,npy,18560,1e8bff44ea45c8ff6cb71ede5ca2c3d48a2422c0f79889ac8fbfb4dacd234598,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_62.npy,,npy,18560,fc5193463ae5786f52bcfd8678f1fd05c2219aa82ac76de3897ec78f689b4782,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_63.npy,,npy,18560,f436e0fb80126f4425acbb926ccd97cf708a3a015e8d64370fe7c6bffd141e91,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_64.npy,,npy,18560,926f7ce36676dae33db6d8e8b9903c4340287a68d46379827d0501881945f341,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_65.npy,,npy,18560,040072e63c1fa62cb4458522f3059c31f856c31bfa3737a760caee55fbf4cba8,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_66.npy,,npy,18560,65cb87647a293ce6356d0f1359beef09f14ad2f93af51e07c2da1c66daabe30a,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_67.npy,,npy,18560,61e7e4c22790e87838d2a1d785982cb77a142e5e8272e42758e528656c35ad57,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_68.npy,,npy,18560,a96ff06481b31a8ee6bfc80a8286f18eb5c5c61bd7825c0e364dfc2dcbabffd0,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_7.npy,,npy,18560,232eb9005d73b8ba262eb7cad98456f091b34a5d3b9438bdb0d20aa16448a4cc,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_8.npy,,npy,18560,2e990455a12577033f08896714ccc5e0036a5faee56675fbb269da9736ebcce1,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_001_9.npy,,npy,18560,9029aa34764d9ebf61d8f619f7faae7b8a60e529d9e0f8a9b5668822bfbba87e,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_0.npy,,npy,18560,84b98a2253d55704d38ad7f52287a58fc4fb731ab6fc87d57ccf1ab37f5e29ca,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_1.npy,,npy,18560,1a3e478cc8e0f1022ccbafb99c45a1ddb843a6bf6a78c140c3ede2201fc43f1d,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_10.npy,,npy,18560,e6f5b46b071152960c20f220ba4114139aed495ba27f16fbef5f739a1f6b1798,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_11.npy,,npy,18560,77e7249b54bf15a51d1711bc3e58af7967b74ca953f1b41e5cc286b85423a567,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_12.npy,,npy,18560,b3b8bccb2cd3278814a80e4b411c30d6790f2a7c95fb8f040652e5ee7694a0de,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_13.npy,,npy,18560,7f2c8b2ed60d35605d0e4b370f5c7e01bad2adfe8549b12d2fb509419ace22f9,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_14.npy,,npy,18560,5ea73e19b413de7184dbbd7932589ea7a42d1fd50aa504b8caf8943ec1072f49,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_15.npy,,npy,18560,2caf75c501fa3066502b7ce6b372bdafde91d76447f2a3e97e47edd38740bf87,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_16.npy,,npy,18560,6f9f6a635fc16ab5d9456400f8ab42a4d0b988b491899b425c9e254ec901eb2b,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_17.npy,,npy,18560,c1fe67e9a7d04c39f5c67b0de2cd06319583fa09df43ead28109f26237a4211a,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_18.npy,,npy,18560,c57ebe5e4b34019ae699a4186b37b24881dc19f2ef824b5409c22fa49db40a10,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_19.npy,,npy,18560,b53f0a1104aad343d9cd018c06b3c5b719bdb08a2aae780d0c98444edf27d905,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_2.npy,,npy,18560,3bd41f8fe09edd3340de1267e3e02f0e3be626e2176054f884efb0920f1c4df6,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_20.npy,,npy,18560,2b8e075f1f4da6bb96be582d348a4bd756f01dd86cf2762f2a0dce0fbdbd2306,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_21.npy,,npy,18560,bcdc0dd21e0e6dbd8aa2e96bace2c1d6aa66072c3a47dbed1cfbf05aafb524b9,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_22.npy,,npy,18560,91d936d7fd3fa174d7109b4a30cf191cc1652f0c0b1a4c2abea2a079af8837ed,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_23.npy,,npy,18560,04f48fa440ea8e1a754a6dc286a85f19f800f430996d5ef82641755af289e3ba,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
baselines\dp2net\data\windows\C6_002_24.npy,,npy,18560,8702dead12bdf06bca795b41c6de5258e6edd77f0dfe26d6b43e1c28b66de5c2,8个已发表/内部基线方法代码与报告 / 数据/图像目录，不重复复制,manifest_only
